,AKA Name,Facility Type,Risk,Address,Zip,Year,Inspection Type,Results,Violations,Latitude,Longitude
3429,HARMONY RESTAURANT,Restaurant,Risk 1 (High),6525 W ARCHER AVE ,60638.0,2022,Canvass,Fail,"22. PROPER COLD HOLDING TEMPERATURES - Comments: THE FOLLOWING TCS FOODS AT IMPROPER COLD HOLD TEMPERATURES IN REACH IN COOLER AT SUSHI PREP AREA: SHRIMP 50.9F, WHITE TUNA FISH 50.1F, TUNA 50.4F, CRAB 49.9F. ALL DISCARDED AND DENATURED AT THIS TIME. APPROX 10LBS $150 VALUE. CITATION ISSUED 7-38-005 PRIORITY | 33. PROPER COOLING METHODS USED; ADEQUATE EQUIPMENT FOR TEMPERATURE CONTROL - Comments: REACH IN COOLER AT SUSHI PREP AREA UNABLE TO MAINTAIN PROPER TEMPERATURES, INTERNAL AIR TEMPERATURE OF 49.9F. COOLER TAGGED AND HELD FOR INSPECTION AT THIS TIME. INSTD NOT TO USE REPAIRED AND REINSPECTED BY CDPH. CITATION ISSUED 7-38-005 PRIORITY | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OVER 30 RAT DROPPINGS NOTED SCATTERED ON FLOOR UNDER WAREWASHING MACHINE, AND UNDER BASEMENT STAIRWELL. INSTD TO REMOVE ALL DROPPINGS, CLEAN AND SANITIZE AFFECTED AREAS AND CONTACT PEST CONTROL FOR SERVICE. CITATION ISSUED 7-38-020(A) PRIORITY FOUNDATION | 39. CONTAMINATION PREVENTED DURING FOOD PREPARATION, STORAGE & DISPLAY - Comments: FOOD STORAGE ON FLOOR THROUGH OUT PREMISES. INSTD TO ELEVATE ALL 6 INCHES AND MAINTAIN  | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: TORN GASKET ON PREP COOLER IN SUSHI AREA. INSTD TO REPAIR AND MAINTAIN | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: CUTTING BOARDS WITH DEEP, DARK GROOVES AT PREP AREA. INSTD TO REPLACE AND MAINTAIN CUTTING BOARDS.  | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: WALLS THROUGH OUT REAR PREP AREA WITH EXCESSIVE DUST, DEBRIS, AND GREASE ACCUMULATION. INSTD TO CLEAN AND MAINTAIN",41.79216385,-87.78540566
3430,ETHIOPIAN DIAMOND RESTAURANT,Restaurant,Risk 1 (High),6120-6122 N BROADWAY ,60660.0,2022,Canvass,Fail,"10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: NOTED THE COOKS LINE HAND WASHING SINK NOT ACCESSIBLE FOR USE. THE SINK IS BLOCKED BY A LARGE PREP TABLE ON ONE SIDE, AND ON THE OTHER SIDE BLOCKED BY A LARGE GARBAGE CAN. INSTRUCTED TO MOVE THE PREP TABLE TO ALLOW ACCESS FROM THE COOK'S LINE AND REMOVE THE GARBAGE CAN. PRIORITY FOUNDATION VIOLATION 7-38-030(C) CITATION ISSUED. | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: NO SOAP IS AVAILABLE AT BOTH KITCHEN HANDWASHING SINKS. MUST PROVIDE SOAP AT ALL HANDWASHING SINKS AT ALL TIMES. PRIORITY FOUNDATION VIOLATION SEE ABOVE VIOLATION #10 FOR CITATION. | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: NO PAPER TOWELS ARE LOCATED AT THE REAR KITCHEN OR BAR HANDWASHING SINKS. MUST PROVIDE PAPER TOWELS AT ALL HANDWASHING SINKS AT ALL TIMES. PRIORITY FOUNDATION VIOLATION SEE ABOVE VIOLATION #10 FOR CITATION. | 16. FOOD-CONTACT SURFACES: CLEANED & SANITIZED - Comments: SOME AREAS IN THE UPPER PORTION OF THE ICE MACHINE ARE NOT CLEAN. MUST CLEAN AND SANITIZE. | 16. FOOD-CONTACT SURFACES: CLEANED & SANITIZED - Comments: THE CHEMICAL DISHWASHING MACHINE DID NOT DISPENSE CHLORINE SANITIZER WHILE WASHING DISHES. NOTED 0 PPM CHLORINE  AFTER SEVERAL ATTEMPTS. INSTRUCTED TO WASH ALL DISHES AT THE THREE-COMPARTMENT SINK MANUALLY. MACHINE TAGGED HELD FOR INSPECTION AND MUST NOT USE UNTIL REPAIRED AND PROPERLY DISPENSED CHLORINE SANITIZE. PRIORITY VIOLATION 7-38-025 CITATION ISSUED. | 23. PROPER DATE MARKING AND DISPOSITION - Comments: NOTED APPROXIMATELY 100 LBS OF COOKED MEATS AND VEGETABLES THROUGHOUT THE TALL REACH-IN COOLER AND WALK-IN COOLER NOT PROPERLY DATE LABELED WITH AN EXPIRATION DATE NO LONGER 7 DAYS. NO LABELS ON ANY READY-TO-EAT TCS PREPARED FOODS. MUST PROPERLY DATE LABEL. ALL DISCARDED. PRIORITY FOUNDATION VIOLATION 7-38-005 CITATION ISSUED. | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED APPROXIMATELY OVER 300 MICE DROPPINGS THROUGHOUT THE DRY FOOD STORAGE ROOM ALONG BASEBOARDS AND ON STORAGE SHELVING. 10 RAT DROPPINGS ALONG THE BASEBOARDS AT THE BAR AND IN THE REAR KITCHEN AREA.RECOMMEND HAVING THE PEST CO. SERVICE ESTABLISHMENT FOR MICE AND RATS. REMOVE ALL DROPPINGS FROM ALL AFFECTED AREAS AND SANITIZE. PRIORITY FOUNDATION VIOLATION 7-38-020(A) CITATION ISSUED. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: ALL COOKS LINE EQUIPMENT WITH EXCESSIVE GREASE INSIDE AND OUT, INTERIOR EXTERIOR OF MICROWAVE OVEN, ALL COOLERS AND FREEZERS INTERIOR AND EXTERIORS WITH FOOD DEBRIS. MUST CLEAN AND MAINTAIN ALL. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: INTERIOR OF ALL STORAGE CABINETS IN THE KITCHEN AND SERVER STATION WITH DIRT, CLUTTER, AND FOOD DEBRIS. MUST CLEAN AND MAINTAIN.-----MUST NOT USE TIN FOIL OR CARDBOARD AS LINER FOR SHELVING THROUGHOUT. MUST REMOVE.----ALL METAL RACK SHELVING THROUGHOUT THE KITCHEN AND DISH AREAS WITH GREASE, DUST, AND DIRT. MUST CLEAN AND MAINTAIN. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: NO BACKFLOW PREVENTION DEVICE WAS LOCATED AT THE UTILITY SERVICE SINK WHERE A HOSE/SPRAYER ARM WAS ATTACHED. MUST PROVIDE A BACKFLOW PREVENTION DEVICE AT SAID SINK. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: EXTREMELY DIRTY, BLACKENED UTILITY SERVICE SINK. MUST CLEAN AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: HOLES IN WALLS WERE NOTED IN THE FOLLOWING AREAS: WALL AT BAR BASEBOARD, WALLS THROUGHOUT THE DRY FOOD STORAGE ROOM WITH HOLES, MISSING BASEBOARD WITH A LARGE GAP BETWEEN WALL AND FLOOR, WALL UNDER THE DISH MACHINE. MUST SEAL ALL.----SOME WALLS THROUGHOUT THE KITCHEN NOTED WITH HOLES SEALED WITH STEEL WOOL AND PAPER. MUST PROPERLY SEAL ALL HOLES TO BE SMOOTH AND CLEANABLE.----CRACKED AND DAMAGED WALL CAULKING AT THE MEN'S WASHROOM WASHBOWL.----WATER DAMAGED CEILING TILES AND MISSING WALL TILE IN THE WOMEN'S WASHROOM. MUST REPLACE. MUST REPLACE.-----FLOOR IN POOR CONDITION WITH CHIPPING CEMENT BEHIND THE BAR. MUST REPAIR TO BE SMOOTH AND CLEANABLE. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: FLOORS THROUGHOUT ENTIRE FACILITY, INSIDE WALK-IN COOLER, ALONG ALL BASEBOARDS, THROUGHOUT THE BAR, AND ALL STORAGE AREAS DIRTY. WALLS THROUGHOUT SEVERAL PREP AREAS WITH FOOD SPLATTER AND DIRT, BLACK MOLD ON WALL AT THE THREE-COMPARTMENT SINK. MUST CLEAN ALL AND MAINTAIN ALL. | 58. ALLERGEN TRAINING AS REQUIRED - Comments: NO PROOF OF ALLERGEN TRAINING OF CERTIFICATE FOR THE CITY OF CHICAGO CERTIFIED FOOD MANAGER. MUST PROVIDE. | 60. PREVIOUS CORE VIOLATION CORRECTED - Comments: PREVIOUS CORE VIOLATIONS FROM 2-14-20 REPORT #2362389 NOT CORRECTED #10- OBSERVED NO EMPLOYEE HANDWASHING SIGNAGE AT HAND SINKS IN KITCHEN PREP AREA. INSTRUCTED TO PROVIDE.#37-OBSERVED BULK CONTAINERS IN KITCHEN PREP WITHOUT A LABEL. INSTRUCTED TO PROVIDE COMMON NAME ON CONTAINER TO IDENTIFY FOOD ITEM. # PROPERLY47- OBSERVED RUSTY SHELVING IN WALK-IN COOLER IN KITCHEN PREP AREA. INSTRUCTED TO DETAIL CLEAN, REPAINT OR REPLACE. ALSO OBSERVED GARBAGE CANS BEING USED FOR BULK FOOD STORAGE. INSTRUCTED TO USE FOOD-GRADE CONTAINERS FOR SMOOTH AND EASY CLEANABILITY. #49-OBSERVED HEAVY GREASE BUILD-UP INSIDE THE COOKING FRYER. INSTRUCTED TO CLEAN AND MAINTAIN.#55- OBSERVED HEAVY GREASE BUILD-UP ON THE FLOOR IN BETWEEN THE COOKING STOVE AND FRYER. INSTRUCTED TO CLEAN AND MAINTAIN.#56- OBSERVED HEAVY GREASE BUILD-UP ON VENTILATION HOOD IN KITCHEN PREP AREA. MUST CLEAN AND MAINTAIN.#57- OBSERVED NO VALID FOOD HANDLER CERTIFICATES FOR CURRENT EMPLOYEES. INSTRUCTED TO PROVIDE VALID FOOD HANDLER CERTIFICATES. PRIORITY FOUNDATION VIOLATION 7-42-090 CITATION ISSUED.",41.99294413,-87.66050488
3431,BLUE DOOR FARM STAND TOO,Restaurant,Risk 1 (High),711 W ARMITAGE AVE ,60614.0,2022,Canvass,Pass,"47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: MUST NOT USE MILK CRATES AS A MEANS OF ELEVATION FOR STORED ITEMS.PROVIDE ELEVATED SHELVES | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: BROKEN STOPPERS AT THREE COMPARTMENT SINK, REPLACE | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: STAFF WASHROOM DOOR NOT SELF CLOSING.INSTRUCTED TO PROVIDE A SELF CLOSING DEVICE. | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: NO COVER FOR RECEPTACLES INSIDE THE STAFF WASHROOM, NEED TO PROVIDE | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: BROKEN CAULKING BETWEEN WALLS AND  MOP SINK MUST BE REPLACED. HOLES ON SOUTH WALLS AT STAIRCASE USED FOR  STORAGE MUST BE REPAIRED WITH A SMOOTH, CLEANABLE AND NON-ABSORBENT MATERIAL | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: BUILD UP DUST AT CEILING FAN IN PREP AREA AND AIR CONDITION VENT COVER BY THE ENTRANCE DOOR.CLEAN AND MAINTAIN",41.91809714,-87.64658724
3432,POPEYE'S,Restaurant,Risk 2 (Medium),8732 S STONY ISLAND AVE ,60617.0,2022,Complaint,Fail,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: OBSERVED NO EMPLOYEE HEALTH POLICY ON SITE AS REQUIRED; MUST PROVIDE. INSTRUCTED THE PERSON IN CHARGE TO PROVIDE DOCUMENTATION OF EMPLOYEES RESPONSIBILITY TO REPORT ANY ILLNESS TRANSMISSIBLE THROUGH FOOD.PRIORITY FOUNDATION 7-38-010. CITATION ISSUED  | 5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: ï¿½OBSERVED NO ADEQUATE SUPPLIES ON SITE TO PROPERLY RESPOND TO VOMIT AND/OR DIARRHEAL EVENTS THAT CAN POTENTIALLY OCCUR INSIDE OF THE FACILITY. INSTRUCTED TO PROVIDE. PRIORITY FOUNDATION 7-38-005. CITATION ISSUED  | 37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: OBSERVED BULK CONTAINERS OF RICE AND FLOUR WITH NO LABELS. INSTRUCTED MANAGER TO LABEL ALL CONTAINERS WITH COMMON NAME. | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED LIVE ROACH ACTIVITY IN REAR NEAR ONE COMPARTMENT SINK IN REAR. INSTRUCTED MANAGER TO CONTACT PEST CONTROL COMPANY FOR IMMEDIATE SERVICE, CLEAN AND SANITIZE AREA. PRIORITY FOUNDATION. 7-38-020 (A). CITATION ISSUED. | 45. SINGLE-USE/SINGLE-SERVICE ARTICLES: PROPERLY STORED & USED - Comments: OBSERVED SINGLE USE PAPER TRAYS IMPROPERLY STORED. INSTRUCTED MANAGER TO INVERT CONTAINERS TO PREVENT CONTAMINATION. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED GASKETS ON FRONT REACH IN PREP COOLER ENCRUSTED WITH FOOD. INSTRUCTED MANAGER TO CLEAN AND MAINTAIN. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: OBSERVED EXTERIOR OF COOKING EQUIPMENT WITH ACCUMULATED GREASE AND FOOD DEBRIS. STONGLY ADVISED MANAGER TO REMOVE GREASE AND DEBRIS AND DEEP CLEAN.  | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED FOOD DEBRIS ON FLOORS THROUGHOUT FACILITY, STANDING WATER IN REAR NEAR ICE MACHINE AND BACK DOOR, SAUCE SPILLAGE ON WALLS IN REAR, CEILING OVER BATTER/FRY STATION IN NEED OF DEEP CLEANING. INSTRUCTED MANAGER TO DEEP/DETAIL CLEAN ENTIRE FACILITY AND MAINTAIN. | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments:  OBSERVED ONE MALE AND ONE FEMALE EMPLOYEE WITH NO FOOD HANDLERS CERTIFICATES ON SITE. INSTRUCTED MANAGER TO COMPLY WITH THE IDPH FOOD HANDLER REQUIREMENT. ",41.73591611,-87.58577278
3437,PHODEGA,Restaurant,Risk 1 (High),1547 N ASHLAND AVE ,60622.0,2022,Canvass,Pass,56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED AN BROKEN EXHAUST VENTILATION COVER IN THE EMPLOYEE TOLIET ROOM. MUST DETAIL CLEAN AND MAINTAIN.,41.91021895,-87.66753454
3439,KUMA'S CORNER,Restaurant,Risk 1 (High),854-856 W FULTON MARKET ,60607.0,2022,Canvass,Fail,"1. PERSON IN CHARGE PRESENT, DEMONSTRATES KNOWLEDGE, AND PERFORMS DUTIES - Comments: NO PERSON IN CHARGE ON SITE DURING INSPECTION. PRIORITY FOUNDATION. NO CITATION ISSUED. | 2. CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE - Comments: NO PERSON ON SITE WITH THE CITY OF CHICAGO FOOD SANITATION CERTIFICATE WHILE TCS FOODS WERE BEING PREPARED AND SERVED (CHICKEN). INSTRUCTED TO HAVE A PERSON IN CHARGE ON SITE WITH AN ORIGINAL CITY OF CHICAGO FOOD SANITATION CERTIFICATE WHILE TCS FOODS ARE BEING PREPARED AND SERVED. PRIORITY FOUNDATION VIOLATION. 7-38-012. CITATION ISSUED. | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED IMPROPER WATER TEMPERATURE AT HAND WASHING SINK IN WOMEN'S BATHROOM AT 80.2F. ALSO OBSERVED IMPROPER WATER TEMPERATURE AT HAND WASHING SINK IN WOMEN'S BATHROOM (RIGHT SIDE) AT 72.3F. MINIMUM WATER TEMPERATURE AT HAND WASHING SINK MUST BE AT 100.0F OR ABOVE THROUGH A MIXING VALVE OR COMBINATION FAUCET. PRIORITY VIOLATION. 7-38-030(C). CITATION ISSUED. | 16. FOOD-CONTACT SURFACES: CLEANED & SANITIZED - Comments: OBSERVED SANITIZING STRENGTH OF CHLORINE AT 10 PPM AT LOW TEMPERATURE DISH MACHINE AT BAR. SANITIZING SOLUTION MUST BE BETWEEN 25-50 PPM. PRIORITY VIOLATION. 7-38-025. CITATION ISSUED. CHEF CORRECTED ISSUE ON PREMISES AND PROVIDED A NEW CONTAINER OF CHLORINE SANITIZER. | 22. PROPER COLD HOLDING TEMPERATURES - Comments: OBSERVED RAW CHICKEN AT IMPROPER COLD HOLDING TEMPERATURE AT 46.8F INSIDE PREP COOLER. TCS FOODS MUST BE HELD AT PROPER COLD HOLDING TEMPERATURE AT 41.0F OR BELOW. FOOD WEIGHING APPROXIMATELY 5 POUNDS AT A COST OF $10.00. CHICKEN WAS DISCARDED AND DENATURED. PRIORITY VIOLATION. 7-38-005. CITATION ISSUED. | 25. CONSUMER ADVISORY PROVIDED FOR RAW/UNDERCOOKED FOOD - Comments: OBSERVED NO DISCLOSURE STATEMENT PROVIDED FOR FOOD ITEMS SERVED RAW OR UNDERCOOKED (BURGERS). MUST PROVIDE THE FOLLOWING DISCLOSURE STATEMENT, 'THESE FOOD ITEMS ARE COOKED TO ORDER.' PRIORITY FOUNDATION VIOLATION. 7-38-005. | 48. WAREWASHING FACILITIES: INSTALLED, MAINTAINED & USED; TEST STRIPS - Comments: OBSERVED NO IRREVERSIBLE REGISTERING TEMPERATURE INDICATORS ON SITE FOR HIGH TEMPERATURE DISH MACHINE. MUST PROVIDE ON SITE AT ALL TIMES. PRIORITY FOUNDATION VIOLATION. 7-38-005. CITATION ISSUED. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: OBSERVED WATER TEMPERATURE AT HAND WASHING SINK IN MEN'S BATHROOM (RIGHT SIDE) AT 89.2F. WATER TEMPERATURE AT HAND WASHING SINK ON LEFT SIDE IN MEN'S BATHROOM WAS READING AT 100.0F. MUST MAINTAIN WATER TEMPERATURE AT 100.0F OR ABOVE AT ALL TIMES. | 61. SUMMARY REPORT DISPLAYED AND VISIBLE TO THE PUBLIC - Comments: SUMMARY REPORT NOT POSTED FROM PREVIOUS INSPECTION ON 10-3-2019, REPORT #2315339. INSTRUCTED TO POST RECENT SUMMARY REPORT VISIBLE TO THE PUBLIC. PRIORITY FOUNDATION VIOLATION. 7-42-010(b). CITATION ISSUED.",41.88687884,-87.64969725
3442,ROTI,Restaurant,Risk 1 (High),200 W RANDOLPH ST BLDG ,60606.0,2022,Complaint Re-Inspection,Pass,"47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED CUTTING BOARD CONNECTED TO PREP COOLER WITH DARK DEEP GROOVES. INSTRUCTED PERSON IN CHARGE TO CLEAN/MAINTAIN OR REPLACE.  | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: OBSERVED MENS RESTROOM ON SITE CURRENTLY OUT OF ORDER. INSTRUCTED PERSON IN CHARGE TO REPAIR AND MAINTAIN.",41.88457905,-87.63396972
3443,MICHAEL JORDAN'S STEAKHOUSE,Restaurant,Risk 1 (High),505 N MICHIGAN AVE ,60611.0,2022,Canvass,Pass,"43. IN-USE UTENSILS: PROPERLY STORED - Comments: ICE SCOOP STORED ON TOP OF DUSTY ICE MAKER, INSTRUCTED TO KEEP IN A CLEAN CONTAINER/ HOLDER. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: MISSING GROUT AT MAIN KITCHEN FLOOR TILES, INSTRUCTED TO RE-GROUT AND MAINTAIN.",41.89112059,-87.6239887
3444,BURGER KING,Restaurant,Risk 2 (Medium),4910 W NORTH AVE ,60639.0,2022,Complaint,Fail,10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: FOUND NO HOT WATER AT THE EMPLOYEE RESTROOM HANDWASHING SINK. WATER IS AT 81.0 F. MUST PROVIDE HOT WATER WITH A MINIMUM TEMPERATURE OF 100 F AND MAXIMUM OF 120 F. PRIORITY VIOLATION 7-38-030(C). CITATION ISSUED | 36. THERMOMETERS PROVIDED & ACCURATE - Comments: OBSERVED NO AMBIENT AIR THERMOMETER INSIDE THE WALK-IN COOLER. INSTRUCTED TO PROVIDE CONSPICUOUS AND EASILY READABLE THERMOMETERS INSIDE ALL REFRIGERATOR UNITS TO PROPERLY MONITOR THE AMBIENT AIR TEMPERATURE OF EQUIPMENT.  | 54. GARBAGE & REFUSE PROPERLY DISPOSED; FACILITIES MAINTAINED - Comments: OBSERVED AN OUTSIDE GARBAGE DUMPSTER OVERFLOWING WITH TRASH PREVENTING LID CLOSURE. OBSERVED A THICK LAYER OF OLD GREASE ON TOP OF THE OUTSIDE GREASE RECEPTACLE LID. INSTRUCTED MANAGEMENT THAT GREASE AND TRASH MUST BE STORED SO THAT IT IS INACCESSIBLE TO INSECTS AND RODENTS. PRIORITY FOUNDATION VIOLATION. 7-38-020(B). CITATION ISSUED.  | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: FOUND INADEQUATE LIGHTING IN THE REAR CHEMICAL STORAGE AREA. MUST PROVIDE ADEQUATE LIGHTING.,41.90968948,-87.74967071
3446,FOXTROT MARKET,Restaurant,Risk 1 (High),401 N WELLS ST ,60654.0,2022,Complaint,Fail,"2. CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE - Comments: OBSERVED NO CERTIFIED MANAGER ON DUTY AT TIME OF INSPECTION WHILE TCS ITEMS SUCH AS SANDWICHES WERE PREPARED. INSTRUCTED TO MAINTAIN EMPLOYEE HOLDING CITY OF CHICAGO FOODSERVICE MANAGER CERTIFICATE ON SITE AT ALL TIMES. PRIORITY FOUNDATION VIOLATION 7-38-012. CITATION ISSUED.  | 3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: OBSERVED NO VERIFIABLE EMPLOYEE HEALTH POLICY ON SITE AT TIME OF INSPECTION. LEFT TEMPLATE AND INSTRUCTED TO MAINTAIN COPIES OF HEALTH POLICY SIGNED BY ALL EMPLOYEES ON SITE AT ALL TIMES. PRIORITY FOUNDATION VIOLATION 7-38-010. CITATION ISSUED.  | 36. THERMOMETERS PROVIDED & ACCURATE - Comments: OBSERVED NO THERMOMETERS INSIDE PREP COOLER AND IN CUSTOMER REACH IN COOLER. INSTRUCTED TO PROVIDE.  | 48. WAREWASHING FACILITIES: INSTALLED, MAINTAINED & USED; TEST STRIPS - Comments: OBSERVED NO CHEMICAL TEST STRIPS ON SITE FOR DETERMINING CHEMICAL SANITIZER CONCENTRATION. INSTRUCTED TO PROVIDE. PRIORITY FOUNDATION VIOLATION 7-38-005. CITATION ISSUED.  | 53. TOILET FACILITIES: PROPERLY CONSTRUCTED, SUPPLIED, & CLEANED - Comments: OBSERVED ONLY TOILET IN 1 OF 2 SINGLE OCCUPANCY TOILET ROOMS UNABLE TO BE FLUSHED. INSTRUCTED TO REPAIR OR REPLACE AND MAINTAIN IN GOOD CONDITION. PRIORITY FOUNDATION VIOLATION 7-38-030(C). CITATION ISSUED. | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: OBSERVED 2 EMPLOYEES WORKING WITHOUT FOOD HANDLER CERTIFICATES. INSTRUCTED ALL EMPLOYEES MUST COMPLETE FOOD HANDLER TRAINING AND MAINTAIN RECORDS THEREOF ON SITE AT ALL TIMES.  | 58. ALLERGEN TRAINING AS REQUIRED - Comments: OBSERVED NO ALLERGEN TRAINING ON SITE TIME OF INSPECTION. INSTRUCTED ALL EMPLOYEES HOLDING CITY OF CHICAGO FOODSERVICE MANAGER CERTIFICATES MUST COMPLETE ALLERGEN TRAINING AND MAINTAIN RECORDS THEREOF ON SITE AT ALL TIMES.  | 64. MISCELLANEOUS / PUBLIC HEALTH ORDERS - Comments: OBSERVED NO LIST OF EMPLOYEES WHO ARE VACCINATED AND OR TESTING WEEKLY. INSTRUCTED TO PROVIDE. | 64. MISCELLANEOUS / PUBLIC HEALTH ORDERS - Comments: OBSERVED NO SIGNAGE NOTIFYING CUSTOMERS OF VACCINATION MANDATE. LEFT SIGNS AND INSTRUCTED TO POST AT ENTRANCE AND IN DINING ROOM. | 64. MISCELLANEOUS / PUBLIC HEALTH ORDERS - Comments: OBSERVED NO PROTOCOL ON SITE FOR HOW FACILITY CHECKS VACCINATION STATUS OF CUSTOMERS. INSTRUCTED TO PROVIDE. ",41.88921522,-87.6338644
3448,NINE NINE'S ASIAN BISTRO,Restaurant,Risk 1 (High),1438 W CORTLAND ST ,60642.0,2022,Canvass,Pass,37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: OBSERVED FOOD BINS IN DRY STORAGE AREA WITHOUT LABELS. MUST LABEL ALL FOODS THAT ARE NOT IN ORIGINAL PACKAGING.,41.91699607,-87.66459672
3450,"PALETERIA Y NEVERIA LAS PRIMAS,",Restaurant,Risk 1 (High),3413 W 51ST ST ,60632.0,2022,Complaint,Fail,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: OBSERVED NO SIGNED EMPLOYEES HEALTH POLICIES.MUST PROVIDE AND MAINTAIN.(PRIORITY FOUNDATION 7-38-010)(CITATION ISSUED) | 22. PROPER COLD HOLDING TEMPERATURES - Comments: OBSERVED IMPROPER TEMPERATURES OF TCS FOODS SUCH AS 1.5LBS. SLICED TURKEY 50.7F.1.9LBS. SLICED HAM 50.0F.1.5LBS. SLICED HOT HEAD CHEESE 52.7F.3LBS. CUT LETTUCE 48.2F. 1LBS. SLICED TOMATO 55.2F. PRODUCT WAS DISCARDED BY MANAGER.MUST HAVE COLD HOLDING FOODS AT 41.0F OR BELOW. APPX.8.9LBS.$30.(PRIORITY 7-38-005)(CITATION ISSUED)(COS) | 37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: MUST LABEL FOOD STORAGE CONTAINERS WHEN FOOD IS NOT IN ORIGINAL PACKAGE. | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED NO PEST CONTROL LOGBOOK WITH REQUIRED DOCUMENTS. MUST PROVIDE AND MAINTAIN.(PRIORITY FOUNDATION 7-38-020(C)(CITATION ISSUED) | 44. UTENSILS, EQUIPMENT & LINENS: PROPERLY STORED, DRIED, & HANDLED - Comments: MUST INVERT MULTI-USE UTENSILS ON DISH STORAGE SHELVES. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: MUST ELEVATE,REMOVE AND ORGANIZE ARTICLES OFF OF FLOOR AND AWAY FROM WALLS IN REAR STORAGE AREA. | 58. ALLERGEN TRAINING AS REQUIRED - Comments: OBSERVED NO FOOD ALLERGEN FOR FOOD MANAGER.MUST PROVIDE AND MAINTAIN. | 64. MISCELLANEOUS / PUBLIC HEALTH ORDERS - Comments: OBSERVED NO WRITTEN PROTOCOL FOR CHECKING VACCINATION CARDS IN RESTAURANT.MUST PROVIDE AND MAINTAIN.",41.80063665,-87.70927378
